GLOBALEVENTID	EventTimeDate	MentionTimeDate	MentionType	MentionSourceName	MentionIdentifier	SentenceID	Actor1CharOffset	Actor2CharOffset	ActionCharOffset	InRawText	Confidence	MentionDocLen	MentionDocTone	MentionDocTranslationInfo	Extras
1049368721	20220614164500	20220614164500	1	thecable.ng	https://www.thecable.ng/child-diarrhea-cases-surge-as-sewage-runs-on-cape-town-streets	3	1054	1070	1061	0	20	1481	-3.33333333333333		
623648050	20170203004500	20170203224500	1	sabc.co.za	http://www.sabc.co.za/news/a/1fa884804ff0446bafacff2890c6dd6e/Shock-at-Somali-nationals-killed-in-Khayelitsha-20170203	4	316	-1	331	1	100	1426	-4.87804878048781		
706600687	20171114011500	20171114011500	1	ann7.com	http://www.ann7.com/bid-to-protect-ems-staff/	9	2735	-1	2771	0	20	2824	-0.666666666666671		
694647673	20171003051500	20171003081500	1	destinyman.com	https://www.destinyman.com/2017/10/03/350-000-people-cape-town-housing-list/	8	1900	-1	1924	1	80	3588	-1.97368421052631		
632352645	20170301080000	20170301080000	1	shabellenews.com	http://www.shabellenews.com/2017/03/four-somali-shopkeepers-killed-in-south-africa/	1	5	42	24	1	80	1935	-7.80346820809249		
660235972	20170530080000	20170530080000	1	iafrica.com	http://news.iafrica.com/sa/1050373.html	2	-1	79	53	1	80	2060	-4.31034482758621		
1006591573	20210928230000	20210928230000	1	thedailyvox.co.za	https://www.thedailyvox.co.za/healthcareduringapandemic-we-speak-to-three-women-to-understand-their-experiences/	12	4267	-1	4252	1	50	4494	-2.06185567010309		
706601046	20171114011500	20171114011500	1	ann7.com	http://www.ann7.com/bid-to-protect-ems-staff/	1	313	-1	416	1	30	2824	-0.666666666666671		
632351291	20170301080000	20170301080000	1	shabellenews.com	http://www.shabellenews.com/2017/03/four-somali-shopkeepers-killed-in-south-africa/	2	174	52	74	1	20	1935	-7.80346820809249		
870629209	20190905101500	20190905101500	1	msn.com	https://www.msn.com/en-za/health/healthnews/suspended-doctor-caught-practising-in-khayelitsha/ar-AAGQqFL	1	259	145	161	1	100	1225	-7.53768844221106		
685894388	20170901100000	20170901123000	1	gov.za	https://www.gov.za/speeches/deputy-president-cyril-ramaphosa-11th-annual-competition-law-economics-and-policy	21	8381	-1	8402	0	40	10611	-2.4376088218224		
646078176	20170412110000	20170412110000	1	memeburn.com	https://memeburn.com/2017/04/busstrike-cape-town-johannesburg/	4	2064	-1	1971	0	20	3252	-3.16831683168317		
884674368	20191106050000	20191106050000	1	netwerk24.com	https://www.netwerk24.com/ZA/Tygerburger/Nuus/movember-now-is-the-time-to-get-tested-20191105-2	5	2093	-1	2100	0	40	3180	-1.15606936416185		
881913790	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	16	5918	-1	6035	1	10	9450	-0.77770576798444		
783420754	20180831053000	20180831054500	1	africaleader.com	https://www.africaleader.com/news/257920786/china-denies-reports-it-plans-to-set-up-base-troops-in-afghanistan	12	2796	2864	2852	0	20	3498	-1.44665461121157		
881913606	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	15	5666	-1	5719	0	40	9450	-0.77770576798444		
983404300	20210505183000	20210505221500	1	africaleader.com	https://www.africaleader.com/news/269254218/man-arrested-in-connection-with-murder-of-cape-town-woman	14	1763	-1	1795	0	60	2848	-8.99581589958158		
881914787	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	6	2603	2680	2631	0	10	9450	-0.77770576798444		
881913604	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	19	7278	-1	7386	0	40	9450	-0.77770576798444		
884675901	20191106050000	20191106050000	1	netwerk24.com	https://www.netwerk24.com/ZA/Tygerburger/Nuus/movember-now-is-the-time-to-get-tested-20191105-2	3	1097	-1	1179	1	100	3180	-1.15606936416185		
623812164	20170203113000	20170203224500	1	sabc.co.za	http://www.sabc.co.za/news/a/1fa884804ff0446bafacff2890c6dd6e/Shock-at-Somali-nationals-killed-in-Khayelitsha-20170203	2	96	-1	123	1	60	1426	-4.87804878048781		
881913612	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	15	5666	5873	5719	0	10	9450	-0.77770576798444		
881913613	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	15	5666	5892	5738	0	10	9450	-0.77770576798444		
881914845	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	6	2586	2674	2612	0	20	9450	-0.77770576798444		
685894380	20170901100000	20170901123000	1	gov.za	https://www.gov.za/speeches/deputy-president-cyril-ramaphosa-11th-annual-competition-law-economics-and-policy	21	8381	-1	8424	0	40	10611	-2.4376088218224		
881913789	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	16	5918	-1	6059	0	20	9450	-0.77770576798444		
1072967217	20221121151500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	11	5079	-1	5146	0	10	5965	2.24032586558045		
1072948009	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	11	5096	-1	5163	0	10	5965	2.24032586558045		
1072948010	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	11	5079	-1	5200	0	20	5965	2.24032586558045		
1072967218	20221121151500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	4	2101	2220	2113	0	20	5965	2.24032586558045		
1072967318	20221121151500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	10	4124	-1	4170	0	20	5965	2.24032586558045		
1072948077	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	3	-1	1837	1817	0	40	5965	2.24032586558045		
1072947905	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	10	4044	-1	4173	0	40	5965	2.24032586558045		
1072948008	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	12	5515	-1	5527	0	40	5965	2.24032586558045		
1072948007	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	4	2101	-1	2113	0	60	5965	2.24032586558045		
1072967317	20221121151500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	10	4124	-1	4170	1	40	5965	2.24032586558045		
1072966890	20221121151500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	3	-1	1837	1817	1	60	5965	2.24032586558045		
1072948077	20221121124500	20221121151500	1	bizcommunity.com	https://www.bizcommunity.com/Article/196/801/233732.html	3	1837	-1	1817	1	100	5965	2.24032586558045		
881914844	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	6	2603	2693	2631	0	10	9450	-0.77770576798444		
881913602	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	9	3770	-1	3777	0	60	9450	-0.77770576798444		
881913607	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	15	5666	-1	5710	1	10	9450	-0.77770576798444		
1066064163	20221004211500	20221004211500	1	snl24.com	https://www.snl24.com/dailysun/news/ziyakhala-for-gangster-teacher-20221004	1	39	-1	101	1	50	1682	-7.22021660649819		
1065913729	20221004001500	20221004211500	1	snl24.com	https://www.snl24.com/dailysun/news/ziyakhala-for-gangster-teacher-20221004	10	1280	-1	1303	1	100	1682	-7.22021660649819		
881914788	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	6	2586	2660	2612	0	40	9450	-0.77770576798444		
685894495	20170901100000	20170901133000	1	thepresidency.gov.za	http://www.thepresidency.gov.za/speeches/address-deputy-president-cyril-ramaphosa-11th-annual-competition-law,-economics-and-policy	22	9394	-1	9422	0	40	10821	-2.36826524570752		
881913605	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	19	7292	-1	7396	0	20	9450	-0.77770576798444		
881914789	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	6	2603	2680	2631	0	10	9450	-0.77770576798444		
881913603	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	5	2195	-1	2202	0	40	9450	-0.77770576798444		
881914846	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	6	2586	2674	2612	0	30	9450	-0.77770576798444		
881913788	20191024074500	20191024074500	1	architectural-review.com	https://www.architectural-review.com/essays/making-an-entrance-the-next-generation-of-brazilian-architects/10044933.article	16	5918	-1	6035	1	70	9450	-0.77770576798444		
963118294	20210107091500	20210107120000	1	heraldlive.co.za	https://www.heraldlive.co.za/news/politics/2021-01-07-watch-arrogant-or-provoked-lindiwe-sisulus-public-outburst-splits-mzansi/	3	763	-1	773	1	30	1200	-7.17703349282297		
884675902	20191106050000	20191106050000	1	netwerk24.com	https://www.netwerk24.com/ZA/Tygerburger/Nuus/movember-now-is-the-time-to-get-tested-20191105-2	3	1097	-1	1125	1	100	3180	-1.15606936416185		
1043311085	20220509000000	20220509111500	1	ecr.co.za	https://www.ecr.co.za/news/news/six-killed-in-khayelitsha-mass-shooting/	4	464	-1	454	1	100	601	-9.61538461538462		
1043311085	20220509000000	20220509111500	1	jacarandafm.com	https://www.jacarandafm.com/news/news/six-killed-khayelitsha-mass-shooting/	4	404	-1	394	1	100	641	-6.48148148148148		
1077280083	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1233	1333	1240	0	40	1315	-4.01785714285714		
1077280201	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1206	1339	1250	0	40	1315	-4.01785714285714		
1077280202	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1206	1339	1240	0	40	1315	-4.01785714285714		
1077280203	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1206	1339	1321	0	40	1315	-4.01785714285714		
1077280210	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1206	1333	1250	1	60	1315	-4.01785714285714		
1077280211	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1206	1333	1240	1	60	1315	-4.01785714285714		
1077280212	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	7	1206	1333	1321	1	60	1315	-4.01785714285714		
1077280200	20221222120000	20221222120000	1	snl24.com	https://www.snl24.com/dailysun/news/three-men-shot-killed-20221221-6	2	40	-1	83	1	100	1315	-4.01785714285714		
1043311803	20220509000000	20220509111500	1	jacarandafm.com	https://www.jacarandafm.com/news/news/six-killed-khayelitsha-mass-shooting/	4	-1	404	394	1	100	641	-6.48148148148148		
1043311803	20220509000000	20220509111500	1	ecr.co.za	https://www.ecr.co.za/news/news/six-killed-in-khayelitsha-mass-shooting/	4	-1	464	454	1	100	601	-9.61538461538462		
628096867	20170216093000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25357	-1	25545	1	10	56462	-0.54037362976687		
628208542	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25422	25357	25591	0	10	56462	-0.54037362976687		
628208117	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	17	18112	18002	18070	0	80	56462	-0.54037362976687		
628208104	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	23	20258	20314	20235	0	20	56462	-0.54037362976687		
628050423	20170216063000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	37	-1	26976	26948	1	80	56462	-0.54037362976687		
628210387	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25357	25422	25433	0	10	56462	-0.54037362976687		
628187404	20170216143000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25357	-1	25531	1	10	56462	-0.54037362976687		
628147644	20170216123000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25363	-1	25537	0	10	56462	-0.54037362976687		
628208095	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	52	37079	-1	37193	0	80	56462	-0.54037362976687		
628210374	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25357	25381	25573	0	10	56462	-0.54037362976687		
628209050	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	47	36301	36217	36232	0	80	56462	-0.54037362976687		
628094745	20170216093000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25363	-1	25551	0	10	56462	-0.54037362976687		
628050167	20170216063000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	37	26976	-1	26948	1	80	56462	-0.54037362976687		
627959115	20170216003000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25357	25373	25531	1	20	56462	-0.54037362976687		
628208507	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25402	25363	25537	0	10	56462	-0.54037362976687		
628208089	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	8	13123	13066	13012	0	20	56462	-0.54037362976687		
628209049	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	47	36301	36217	36311	0	80	56462	-0.54037362976687		
628208111	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	1	834	640	784	0	10	56462	-0.54037362976687		
628208538	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25422	25357	25573	0	10	56462	-0.54037362976687		
628208082	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25363	-1	25551	0	10	56462	-0.54037362976687		
627955878	20170216003000	20170216154500	1	wn.com	https://wn.com/Khayelitsha	14	-1	-1	-1	0	20	56462	-0.54037362976687		
628208234	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	8	13066	13123	13012	0	20	56462	-0.54037362976687		
628207871	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	17	-1	18037	18002	1	20	56462	-0.54037362976687		
628208097	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25363	25402	25537	0	10	56462	-0.54037362976687		
628209007	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	15	17298	-1	17834	0	80	56462	-0.54037362976687		
628208235	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	8	13066	13103	13012	0	40	56462	-0.54037362976687		
628208541	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25422	25357	25433	0	10	56462	-0.54037362976687		
628208112	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	1	834	640	784	0	10	56462	-0.54037362976687		
628208100	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	23	20258	20300	20246	1	80	56462	-0.54037362976687		
628208511	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25402	25363	25551	0	10	56462	-0.54037362976687		
628208116	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	17	18112	18159	18134	0	80	56462	-0.54037362976687		
628207923	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	14	-1	17175	17168	1	80	56462	-0.54037362976687		
628208081	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	22	20098	-1	20086	1	100	56462	-0.54037362976687		
628208102	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	23	20258	20300	20235	1	60	56462	-0.54037362976687		
628208103	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	23	20258	20300	20235	0	20	56462	-0.54037362976687		
628208506	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25402	25363	25537	0	10	56462	-0.54037362976687		
628208110	20170216154500	20170216154500	1	wn.com	https://wn.com/Khayelitsha	35	25381	25357	25433	0	10	56462	-0.54037362976687		
